0.9982024 ,0.98072729,0.99601818
0.99415377,0.97632348,0.98962951
0.99009094,0.97193299,0.98337388
0.98602831,0.96755651,0.97718927
0.98196852,0.96319406,0.97106435
0.97791072,0.9588453 ,0.96500451
0.97385509,0.9545095 ,0.95901461
0.96980425,0.95018492,0.95310019
0.96576805,0.94586677,0.94726791
0.96178101,0.94154074,0.94152022
0.95795372,0.93716909,0.93578927
0.95442657,0.93272753,0.92976072
0.95099033,0.92831696,0.92327216
0.94747277,0.92398058,0.91657444
0.94391003,0.91968883,0.90980948
0.94034333,0.91542335,0.90299118
0.93678429,0.91117721,0.89613933
0.93324085,0.90694722,0.88925133
0.9297163 ,0.90273179,0.88232759
0.92620952,0.89853007,0.87537906
0.92272131,0.8943414 ,0.86840692
0.91925209,0.8901653 ,0.86141225
0.91580238,0.88600137,0.8543949 
0.91237245,0.88184927,0.84735502
0.9089607 ,0.87770879,0.84029953
0.90556754,0.87357965,0.8332274 
0.90219252,0.86946163,0.82614083
0.89883536,0.86535452,0.81904104
0.89549608,0.86125813,0.81192815
0.89217445,0.85717226,0.80480306
0.88887025,0.85309674,0.79766662
0.88558324,0.8490314 ,0.79051961
0.88231312,0.84497607,0.78336307
0.87905971,0.8409306 ,0.77619749
0.8758228 ,0.83689483,0.76902353
0.8726034 ,0.83286855,0.76183704
0.86940046,0.82885164,0.75464177
0.86621355,0.82484397,0.74743911
0.86305257,0.82083991,0.74024298
0.85992699,0.81683679,0.73303753
0.85683703,0.81283429,0.72582278
0.85378279,0.8088321 ,0.7185992 
0.85076442,0.80482989,0.7113672 
0.84778488,0.80082603,0.70412831
0.84484118,0.7968216 ,0.69688201
0.84193334,0.7928163 ,0.68962871
0.8390614 ,0.78880986,0.68236872
0.83622539,0.78480199,0.67510243
0.83342518,0.78079242,0.66783051
0.83066074,0.7767809 ,0.66055337
0.82793202,0.77276715,0.65327137
0.82524032,0.76875029,0.64598542
0.82258533,0.76473013,0.63869608
0.81996566,0.76070701,0.63140328
0.81738116,0.75668071,0.62410741
0.81483168,0.75265098,0.61680888
0.81231705,0.74861759,0.60950804
0.80983702,0.74458033,0.60220544
0.80739135,0.74053899,0.59490153
0.80497978,0.73649336,0.5875967 
0.80260204,0.73244325,0.58029138
0.80025908,0.72838786,0.5729866 
0.79795028,0.72432715,0.56568256
0.79567431,0.72026141,0.55837931
0.79343082,0.71619046,0.55107723
0.79121941,0.71211415,0.54377673
0.78903968,0.70803231,0.53647821
0.78689121,0.70394479,0.52918207
0.78477355,0.69985146,0.52188868
0.78268626,0.69575217,0.51459835
0.78062884,0.69164679,0.50731147
0.77860077,0.68753522,0.50002841
0.77660172,0.68341725,0.49274959
0.77463273,0.67929198,0.48547614
0.77269146,0.67516019,0.47820744
0.77077735,0.67102179,0.47094377
0.7688898 ,0.66687671,0.46368539
0.76702821,0.66272486,0.45643254
0.76519195,0.65856617,0.44918543
0.76338038,0.65440059,0.44194424
0.76159287,0.65022806,0.43470914
0.75982873,0.64604854,0.42748026
0.75808732,0.64186198,0.42025767
0.75636793,0.63766834,0.41304145
0.75466987,0.63346761,0.4058316 
0.7529943 ,0.62925877,0.39862927
0.75133866,0.62504277,0.39143328
0.74970221,0.62081961,0.3842435 
0.74808423,0.6165893 ,0.37705976
0.74648396,0.61235184,0.36988183
0.74490067,0.60810723,0.36270948
0.7433336 ,0.6038555 ,0.35554234
0.74178197,0.59959667,0.34838005
0.74024508,0.59533076,0.34122204
0.73872215,0.59105778,0.33406775
0.73721242,0.58677778,0.32691652
0.73571672,0.58248991,0.31976863
0.73423325,0.57819478,0.31262248
0.73276067,0.57389275,0.30547691
0.73129827,0.56958384,0.29833068
0.7298453 ,0.56526811,0.29118253
0.72840101,0.56094562,0.28403102
0.72696468,0.5566164 ,0.27687449
0.72553547,0.55228054,0.2697113 
0.72411269,0.54793811,0.26253937
0.72269578,0.54358905,0.25535657
0.72128606,0.53923219,0.24816175
0.71988065,0.5348689 ,0.24095048
0.71847897,0.53049916,0.23371926
0.71708026,0.52612217,0.22648276
0.71569095,0.52173403,0.21923532
0.71431081,0.51733426,0.21197667
0.71293967,0.51292237,0.20470636
0.71157733,0.50849786,0.19742396
0.71022378,0.50406011,0.1901286 
0.70887837,0.49960882,0.18282053
0.70754074,0.49514352,0.17549939
0.70621021,0.4906639 ,0.16816527
0.7048864 ,0.4861695 ,0.16081767
0.70356946,0.48165951,0.15345491
0.70225737,0.47713434,0.14607927
