1,0.397802227899763
1.0471285480509,0.351463878308487
1.09647819614319,0.31032989186104
1.14815362149688,0.273845342707462
1.20226443461741,0.241510151357539
1.25892541179417,0.212874275400487
1.31825673855641,0.187533237055078
1.38038426460288,0.165123975891875
1.44543977074593,0.145321013591009
1.51356124843621,0.127831962028503
1.58489319246111,0.112369164253787
1.65958690743756,0.0987025167525906
1.73780082874938,0.0866397369019014
1.81970085860998,0.0760060911367463
1.90546071796325,0.0666433330937338
1.99526231496888,0.0584086056876801
2.08929613085404,0.0511694056168607
2.18776162394955,0.044806096512393
2.29086765276777,0.0392165143647071
2.39883291901949,0.034309788355117
2.51188643150958,0.0300051836750912
2.63026799189538,0.0262310568839907
2.75422870333817,0.0229239055354014
2.88403150312661,0.0200275056591708
3.01995172040202,0.0174920630484519
3.16227766016838,0.0152703271400124
3.31131121482591,0.0133237468776539
3.46736850452532,0.0116202570224993
3.63078054770101,0.0101311120312909
3.80189396320561,0.0088306225004913
3.98107170553497,0.00769589697516349
4.16869383470335,0.00670554984369224
4.36515832240166,0.00584058446965902
4.57088189614875,0.00508582860707138
4.78630092322638,0.00442780345852815
5.01187233627272,0.00385455069719003
5.24807460249773,0.00335487267502754
5.49540873857624,0.00291935003854219
5.75439937337157,0.00254020401132086
6.02559586074358,0.00221048157720007
6.30957344480193,0.0019234357768275
6.60693448007596,0.00167346749608216
6.91830970918936,0.00145603946754491
7.2443596007499,0.00126710600566654
7.58577575029184,0.00110307388672366
7.94328234724282,0.000960763197743787
8.31763771102671,0.000837009394576935
8.7096358995608,0.00072914748922875
9.1201083935591,0.000635566257816819
9.54992586021436,0.000554706787900113
10,0.00048508844260924
10.471285480509,0.000424685500105556
10.9647819614319,0.000371858556886484
11.4815362149688,0.000325808254235398
12.0226443461741,0.000285779706082606
12.5892541179417,0.0002510716322494
13.1825673855641,0.000221041465948079
13.8038426460288,0.000195107313203752
14.4543977074593,0.000172747546894352
15.1356124843621,0.000153487361921881
15.8489319246111,0.000136601342115412
16.5958690743756,0.000121774576045106
17.3780082874938,0.000108881712304419
18.1970085860998,9.77736865347849e-05
19.0546071796325,8.82924111481861e-05
19.9526231496888,8.02818524887202e-05
20.8929613085404,7.33775872291056e-05
21.8776162394955,6.72264013193886e-05
22.9086765276777,6.17702152976324e-05
23.9883291901949,5.69519431013765e-05
25.1188643150958,5.27164560135368e-05
26.3026799189538,4.90117870872851e-05
27.5422870333817,4.57899775553817e-05
28.8403150312661,4.30076439744506e-05
30.1995172040202,4.0625313603394e-05
31.6227766016838,3.85473401109083e-05
33.1131121482591,3.67065589363648e-05
34.6736850452532,3.50759027909899e-05
36.3078054770101,3.36318564366773e-05
38.0189396320561,3.23539772377047e-05
39.8107170553497,3.12244917843688e-05
41.6869383470335,3.02252990136123e-05
43.6515832240166,2.93354667144059e-05
45.7088189614875,2.85377652178573e-05
47.8630092322638,2.78170200209259e-05
50.1187233627272,2.71597461273902e-05
52.4807460249773,2.65603721545358e-05
54.9540873857625,2.60146817432819e-05
57.5439937337157,2.55145839169626e-05
60.2559586074358,2.50527168954594e-05
63.0957344480193,2.46225790712398e-05
66.0693448007596,2.42191726344844e-05
69.1830970918937,2.38381096907071e-05
72.443596007499,2.34753104415828e-05
75.8577575029184,2.31269660863681e-05
79.4328234724281,2.27895093774873e-05
83.1763771102671,2.24640293133909e-05
87.0963589956081,2.21540574776993e-05
91.201083935591,2.18548483584525e-05
95.4992586021436,2.15617838342795e-05
100,2.1270505249801e-05
104.71285480509,2.09819067371537e-05
109.647819614319,2.06989589708598e-05
114.815362149688,2.04206475330877e-05
120.226443461741,2.01460133084962e-05
125.892541179417,1.98741494714953e-05
131.825673855641,1.96041991337592e-05
138.038426460289,1.93353535931687e-05
144.543977074593,1.9066851129461e-05
151.356124843621,1.87980128758109e-05
158.489319246111,1.85295425823491e-05
165.958690743756,1.82618520006184e-05
173.780082874938,1.79948000407342e-05
181.970085860998,1.7728258426049e-05
190.546071796325,1.74621110665431e-05
199.526231496888,1.71962536416141e-05
208.929613085404,1.69309785551298e-05
218.776162394955,1.66667892631261e-05
229.086765276777,1.64037878480922e-05
239.883291901949,1.61420721966187e-05
251.188643150958,1.58817369865711e-05
263.026799189538,1.56228736413742e-05
275.422870333817,1.53655703021813e-05
288.403150312661,1.51099118165608e-05
301.995172040202,1.48559593414865e-05
316.227766016838,1.46026798843454e-05
331.131121482591,1.43498823024985e-05
346.736850452532,1.409812995449e-05
363.078054770101,1.38479523526381e-05
380.189396320561,1.35998455372593e-05
398.107170553497,1.33542726381503e-05
416.869383470335,1.31109773442794e-05
436.515832240166,1.28692328665529e-05
457.088189614875,1.2629222250296e-05
478.630092322639,1.23911262285057e-05
501.187233627272,1.21551134120861e-05
524.807460249773,1.19208546807803e-05
549.540873857625,1.16881928274234e-05
575.439937337157,1.14573953175241e-05
602.559586074358,1.12287143577123e-05
630.957344480193,1.10026357939168e-05
660.693448007596,1.07793390480368e-05
691.830970918936,1.05587439739061e-05
724.43596007499,1.03407766718831e-05
758.577575029184,1.01253692690105e-05
794.328234724281,9.91245970599031e-06
831.763771102671,9.70183818427843e-06
870.963589956081,9.49331756776248e-06
912.01083935591,9.28707015440554e-06
954.992586021436,9.08326092884526e-06
1000,8.88204178569636e-06
