0 0 0
1 3 3
3 7 5
4 10 8
6 13 11
7 16 13
9 18 15
10 20 17
12 22 19
13 24 21
14 26 22
15 28 24
16 29 25
17 31 26
17 33 28
17 35 29
18 37 31
18 39 32
19 41 34
19 42 35
20 44 37
20 46 38
20 48 40
21 50 41
21 52 43
21 54 44
22 56 46
22 58 48
22 60 49
22 62 51
23 64 52
23 66 54
23 68 56
23 70 57
23 72 59
23 75 60
24 77 62
24 79 64
24 81 65
24 83 67
24 85 69
24 87 70
24 89 72
24 92 74
23 94 75
23 96 77
23 98 79
23 100 80
23 102 82
23 105 84
22 107 86
22 109 87
22 111 89
21 114 91
21 116 93
20 118 94
20 120 96
19 123 98
18 125 100
17 127 101
17 129 103
16 132 105
15 134 107
14 136 109
12 139 110
11 141 112
9 143 114
7 146 116
5 148 118
3 150 120
1 153 121
0 155 123
0 157 125
0 160 127
0 162 129
0 165 131
0 167 133
0 169 134
0 172 136
0 174 138
0 177 140
0 179 142
0 181 144
0 184 146
0 186 148
0 189 150
0 191 151
0 194 153
0 196 155
0 199 157
0 201 159
0 204 161
0 206 163
0 209 165
0 211 167
0 214 169
0 216 171
0 219 173
0 221 175
0 224 177
0 226 179
