3.86587663e-03,3.31308261e-04,5.82594837e-04
5.47064596e-03,7.58166280e-04,9.88024404e-04
7.28725813e-03,1.31210987e-03,1.48217265e-03
9.31273677e-03,1.98779744e-03,2.05605052e-03
1.15434593e-02,2.78151991e-03,2.70394967e-03
1.39766478e-02,3.69034766e-03,3.42102276e-03
1.66106901e-02,4.71176650e-03,4.20241564e-03
1.94433840e-02,5.84392736e-03,5.04507922e-03
2.24738071e-02,7.08507130e-03,5.94527331e-03
2.57010411e-02,8.43375739e-03,6.89995299e-03
2.91243742e-02,9.88875320e-03,7.90640301e-03
3.27431259e-02,1.14490325e-02,8.96236007e-03
3.65566749e-02,1.31137340e-02,1.00659068e-02
4.05641415e-02,1.48817040e-02,1.12132538e-02
4.45721972e-02,1.67526189e-02,1.24044337e-02
4.85380739e-02,1.87255432e-02,1.36361154e-02
5.24641517e-02,2.08002199e-02,1.49081149e-02
5.63550600e-02,2.29756998e-02,1.62165572e-02
6.02118903e-02,2.52520327e-02,1.75623750e-02
6.40380970e-02,2.76285171e-02,1.89425661e-02
6.78360043e-02,3.01047481e-02,2.03554606e-02
7.16068304e-02,3.26806846e-02,2.18010609e-02
7.53524930e-02,3.53560285e-02,2.32779588e-02
7.90751068e-02,3.81303640e-02,2.47840527e-02
8.27762695e-02,4.09919557e-02,2.63179272e-02
8.64569110e-02,4.38317520e-02,2.78793436e-02
9.01182366e-02,4.66505094e-02,2.94673845e-02
9.37615203e-02,4.94492495e-02,3.10808093e-02
9.73878768e-02,5.22289409e-02,3.27185516e-02
1.00998311e-01,5.49904909e-02,3.43796465e-02
1.04593741e-01,5.77347470e-02,3.60631977e-02
1.08175068e-01,6.04624798e-02,3.77682284e-02
1.11743116e-01,6.31744139e-02,3.94938303e-02
1.15298575e-01,6.58712584e-02,4.12216796e-02
1.18842213e-01,6.85536288e-02,4.29161080e-02
1.22374705e-01,7.12221214e-02,4.45872352e-02
1.25896683e-01,7.38772965e-02,4.62356794e-02
1.29408691e-01,7.65197044e-02,4.78621741e-02
1.32911253e-01,7.91498572e-02,4.94673680e-02
1.36404981e-01,8.17681940e-02,5.10515777e-02
1.39890204e-01,8.43752292e-02,5.26157599e-02
1.43367546e-01,8.69713256e-02,5.41599960e-02
1.46837265e-01,8.95569611e-02,5.56852491e-02
1.50299975e-01,9.21324418e-02,5.71914529e-02
1.53756730e-01,9.46978705e-02,5.86772895e-02
1.57207154e-01,9.72538982e-02,6.01451809e-02
1.60651640e-01,9.98008439e-02,6.15954323e-02
1.64090469e-01,1.02339051e-01,6.30285942e-02
1.67523911e-01,1.04868846e-01,6.44451774e-02
1.70952364e-01,1.07390486e-01,6.58453086e-02
1.74377305e-01,1.09903774e-01,6.72261444e-02
1.77797810e-01,1.12409465e-01,6.85912563e-02
1.81214125e-01,1.14907825e-01,6.99410280e-02
1.84626484e-01,1.17399114e-01,7.12758298e-02
1.88035567e-01,1.19883394e-01,7.25947912e-02
