0.00137121,0.00120162,0.00136523
0.00226037,0.00194691,0.00215915
0.00335299,0.00284531,0.0031076 
0.00464783,0.0038894 ,0.00420141
0.00614295,0.00507397,0.00543377
0.00783683,0.00639493,0.00679932
0.00972894,0.00784874,0.0082936 
0.01181807,0.00943277,0.00991332
0.01410421,0.0111445 ,0.01165541
0.01658734,0.0129818 ,0.01351733
0.01926758,0.01494285,0.01549688
0.0221451 ,0.0170261 ,0.0175922 
0.02522004,0.0192302 ,0.01980173
0.02849445,0.02155339,0.02212328
0.03196734,0.02399511,0.02455623
0.0356408 ,0.02655389,0.02709873
0.0395144 ,0.02922926,0.02975025
0.04347109,0.0320197 ,0.03250883
0.04738865,0.0349252 ,0.03537452
0.05127995,0.03794461,0.03834582
0.05514716,0.04106389,0.04139882
0.05899107,0.04415654,0.04441644
0.06281348,0.04722027,0.04740347
0.06661646,0.05025644,0.05036123
0.07040148,0.05326647,0.0532912 
0.07416923,0.05625192,0.05619509
0.07792076,0.05921407,0.05907425
0.08165726,0.06215401,0.06192978
0.08537975,0.06507278,0.06476278
0.08908911,0.06797136,0.06757425
0.09278619,0.07085066,0.07036517
0.09647178,0.07371154,0.0731364 
0.10014663,0.07655477,0.07588875
0.10381134,0.07938114,0.07862307
0.1074666 ,0.08219133,0.08134004
0.11111303,0.084986  ,0.08404034
0.11475118,0.08776575,0.08672461
0.11838153,0.09053121,0.0893935 
0.12200452,0.09328295,0.09204762
0.12562073,0.09602145,0.09468745
0.12923039,0.09874729,0.09731363
0.13283411,0.10146088,0.09992655
0.13643204,0.10416276,0.10252681
0.14002481,0.10685327,0.10511472
0.14361358,0.10953244,0.10769021
0.14719773,0.11220109,0.11025426
0.15077764,0.11485958,0.11280724
0.15435351,0.1175083 ,0.11534957
0.15792558,0.12014762,0.11788165
0.16149421,0.12277783,0.12040377
0.16506113,0.12539859,0.12291534
0.1686251 ,0.12801087,0.12541762
0.17218631,0.13061499,0.12791093
0.17574496,0.13321123,0.13039559
0.17930181,0.13579963,0.13287155
0.18285787,0.13838009,0.13533857
0.18641199,0.14095346,0.13779776
0.18996433,0.14352001,0.1402494 
0.19351542,0.14607982,0.14269353
0.19706688,0.14863245,0.14512947
0.2006171 ,0.15117894,0.14755857
0.20416621,0.15371951,0.14998107
0.20771546,0.15625387,0.15239651
0.21126523,0.15878212,0.15480495
0.21481425,0.1613051 ,0.15720749
0.21836273,0.16382297,0.15960429
0.22191344,0.16633469,0.16199386
0.22546388,0.16884165,0.16437806
0.22901405,0.17134411,0.16675717
0.23256629,0.17384118,0.16912993
0.23611935,0.17633368,0.17149741
0.23967243,0.17882218,0.17386035
0.24322778,0.18130584,0.17621754
0.24678448,0.1837853 ,0.1785698 
0.25034158,0.18626119,0.18091798
0.25390149,0.18873258,0.18326073
0.25746285,0.19120029,0.18559914
0.26102506,0.1936648 ,0.18793382
0.26459071,0.19612505,0.19026327
0.26815788,0.19858213,0.19258895
0.27172618,0.20103638,0.19491131
0.27529878,0.20348648,0.19722847
0.27887236,0.20593416,0.19954276
0.28244867,0.20837875,0.20185325
0.28602827,0.21082013,0.20415972
0.28960926,0.21325938,0.20646362
0.29319455,0.21569523,0.20876318
0.29678202,0.21812887,0.21105998
0.30037201,0.22056025,0.21335394
0.30396637,0.22298864,0.21564402
0.30756237,0.22541549,0.21793216
0.31116307,0.22783946,0.2202165 
0.31476644,0.23026166,0.22249854
0.31837286,0.23268204,0.22477817
0.321984  ,0.23509991,0.22705443
0.32559705,0.23751676,0.22932931
0.32921576,0.23993091,0.2316005 
0.33283693,0.24234401,0.23387022
0.33646253,0.24475524,0.23613732
0.34009216,0.24716491,0.2384022 
0.34372489,0.2495736 ,0.24066561
0.34736322,0.25198016,0.242926  
0.35100385,0.25438637,0.24518571
0.35465098,0.25679024,0.24744206
0.35830071,0.25919383,0.24969778
0.3619559 ,0.26159581,0.25195108
0.36561497,0.26399708,0.25420313
0.36927868,0.26639737,0.25645356
0.37294739,0.2687966 ,0.25870222
0.37661991,0.27119546,0.26095004
0.38029851,0.27359293,0.26319559
0.3839802 ,0.27599059,0.26544103
0.38766888,0.2783866 ,0.26768381
0.39136028,0.28078319,0.26992694
0.39505908,0.28317811,0.27216735
0.39876093,0.28557363,0.27440811
0.40246972,0.2879679 ,0.27664667
0.40618225,0.29036263,0.27888533
0.40990133,0.29275647,0.28112226
0.41362475,0.29515065,0.28335908
0.41735444,0.29754427,0.28559458
0.42108897,0.29993816,0.28782984
0.42482956,0.30233177,0.29006411
0.42857541,0.3047256 ,0.29229804
0.43232719,0.3071194 ,0.29453127
0.43608458,0.30951342,0.29676414
0.43984786,0.3119076 ,0.29899652
0.44361697,0.31430205,0.30122857
0.44739273,0.31669643,0.30345981
0.4511738 ,0.31909153,0.30569126
0.45496097,0.32148701,0.30792246
0.45875418,0.32388299,0.31015356
0.46255375,0.32627939,0.31238443
0.46635931,0.32867647,0.31461541
0.47017155,0.33107396,0.3168461 
0.47398965,0.33347237,0.31907719
0.47781486,0.33587111,0.32130787
0.48164568,0.33827106,0.3235393 
0.48548415,0.34067123,0.32577013
0.48932788,0.34307295,0.32800211
0.49317989,0.3454747 ,0.33023324
0.49703671,0.34787839,0.33246601
0.50090255,0.35028188,0.33469758
0.50477264,0.35268776,0.33693137
0.50865209,0.35509341,0.33916387
0.51253619,0.3575014 ,0.34139849
0.51642924,0.35990952,0.34363229
0.52032788,0.36231963,0.3458677 
0.52423464,0.36473046,0.34810306
0.52814814,0.36714282,0.35033939
0.53206879,0.36955656,0.3525765 
0.53599741,0.37197133,0.35481389
0.53993216,0.37438817,0.35705295
0.54387634,0.3768054 ,0.35929142
0.54782535,0.37922556,0.36153265
0.55178409,0.38164607,0.36377324
0.55574862,0.38406915,0.36601607
0.55972189,0.38649326,0.36825913
0.56370274,0.38891912,0.37050332
0.56769066,0.39134706,0.37274909
0.57168798,0.3937759 ,0.37499486
0.57569076,0.39620785,0.37724351
0.57970356,0.3986405 ,0.37949188
0.58372284,0.40107585,0.38174258
0.58775064,0.40351285,0.38399422
0.59178739,0.40595135,0.38624659
0.59583047,0.40839286,0.38850163
0.5998837 ,0.41083533,0.39075669
0.60394354,0.41328081,0.39301439
0.60801228,0.41572809,0.39527316
0.61209032,0.41817702,0.3975328 
0.61617481,0.42062925,0.39979544
0.62026951,0.42308277,0.40205845
0.62437183,0.4255391 ,0.40432377
0.62848243,0.42799792,0.40659102
0.63260356,0.43045807,0.40885864
0.63673068,0.43292214,0.41112999
0.64086798,0.43538787,0.41340214
0.64501485,0.43785567,0.41567559
0.64916851,0.44032716,0.41795243
0.65333249,0.44280044,0.4202302 
0.65750583,0.44527613,0.42250968
0.66168649,0.44775542,0.4247924 
0.66587777,0.45023655,0.42707608
0.67007819,0.45272042,0.42936184
0.67428631,0.45520791,0.43165084
0.67850522,0.45769735,0.43394089
0.68273365,0.46018953,0.436233  
0.68696958,0.46268565,0.43852873
0.69121633,0.46518393,0.44082573
0.69547374,0.46768451,0.4431242 
0.69973788,0.4701897 ,0.44542709
0.70401273,0.47269731,0.44773158
0.70829845,0.47520733,0.45003763
0.7125929 ,0.47772104,0.45234689
0.71689644,0.48023832,0.45465916
0.72121078,0.48275825,0.45697329
0.72553593,0.48528091,0.45928934
0.7298691 ,0.48780797,0.46160945
0.73421258,0.49033818,0.46393202
0.73856697,0.49287128,0.46625668
0.74293226,0.49540735,0.46858353
0.74730628,0.49794771,0.47091425
0.75169037,0.50049167,0.47324793
0.75608542,0.50303877,0.475584  
0.76049144,0.5055891 ,0.47792253
0.76490842,0.50814274,0.48026362
0.76933384,0.5107012 ,0.48260922
0.7737702 ,0.51326314,0.48495755
0.77821772,0.51582848,0.48730854
0.78267634,0.51839736,0.48966232
0.78714596,0.52096989,0.49201904
0.7916267 ,0.52354608,0.49437871
0.79611692,0.52612697,0.49674263
0.8006181 ,0.52871177,0.49910978
0.80513071,0.53130029,0.50147989
0.8096544 ,0.5338928 ,0.50385333
0.81418956,0.53648916,0.50622987
0.81873588,0.53908963,0.50860985
0.8232936 ,0.54169414,0.51099317
0.82786271,0.54430277,0.51337992
0.83244316,0.54691565,0.51577023
0.83703502,0.5495328 ,0.51816413
0.84163838,0.55215425,0.52056166
0.84625344,0.55477997,0.52296274
0.8508801 ,0.55741009,0.52536753
0.85551848,0.56004463,0.52777605
0.86016872,0.56268358,0.53018828
0.86483087,0.56532699,0.53260426
0.86950504,0.5679749 ,0.53502402
0.87419138,0.57062727,0.53744752
0.87889028,0.57328397,0.53987456
0.88360169,0.57594511,0.54230528
0.88832449,0.57861144,0.54474061
0.89305902,0.58128284,0.54718038
0.89780669,0.58395855,0.54962363
0.90256797,0.58663839,0.55207011
0.9073408 ,0.58932366,0.55452145
0.9121256 ,0.5920142 ,0.55697744
0.91692542,0.59470827,0.55943585
0.92173554,0.59740879,0.56190038
0.92656063,0.60011303,0.56436756
0.93139743,0.60282305,0.56683997
0.9362497 ,0.60553667,0.56931487
0.94111226,0.6082571 ,0.57179625
0.94598969,0.61098167,0.57428076
0.95088123,0.61371092,0.57676908
0.95578629,0.6164453 ,0.57926175
0.96070489,0.61918488,0.58175884
0.96563729,0.62192961,0.58426027
0.97058589,0.62467812,0.58676431
0.97554731,0.62743253,0.58927363
0.9805256 ,0.6301905 ,0.59178526
0.98552178,0.63295148,0.5942985 
0.99053681,0.63571497,0.59681272
0.99560531,0.63845998,0.59930165
