0 0 0
4 3 4
8 5 7
12 8 11
15 10 14
18 12 17
21 14 19
23 16 22
25 18 24
27 20 25
29 21 27
31 22 29
33 24 31
36 25 34
38 26 36
40 28 38
42 29 40
45 30 42
47 32 44
49 33 46
51 34 48
54 36 50
56 37 53
59 38 55
61 40 57
63 41 59
66 43 61
68 44 64
71 45 66
73 47 68
75 48 70
78 50 73
80 51 75
83 53 77
85 54 80
88 55 82
90 57 84
93 58 87
96 60 89
98 61 92
101 63 94
103 64 96
106 66 99
108 67 101
111 69 104
114 70 106
116 72 109
119 73 111
122 75 114
124 76 116
127 78 119
130 79 121
133 81 124
135 82 126
138 84 129
141 85 131
143 87 134
146 88 136
149 90 139
152 92 141
155 93 144
157 95 147
160 96 149
163 98 152
166 99 155
169 101 157
171 103 160
174 104 162
177 106 165
180 107 168
183 109 170
186 111 173
189 112 176
192 114 179
194 115 181
197 117 184
200 119 187
203 120 189
206 122 192
209 124 195
212 125 198
215 127 200
218 128 203
221 130 206
224 132 209
227 133 211
230 135 214
233 137 217
236 138 220
239 140 223
242 142 225
245 143 228
248 145 231
245 151 229
248 153 232
251 155 234
248 161 232
251 163 235
254 164 238
251 170 236
254 172 239
